project_id,record_type,candidate_directory,packet_path,source_index_path,code_index_path,human_review_sheet_path,source_character_label,source_character_codepoints,image_reference_count,review_status,updated_at
obs-evo-cand-000779,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/779_obs-evo-cand-000779_evobc-cat-00779_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/779_obs-evo-cand-000779_evobc-cat-00779_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/779_obs-evo-cand-000779_evobc-cat-00779_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/779_obs-evo-cand-000779_evobc-cat-00779_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/779_obs-evo-cand-000779_evobc-cat-00779_evolution-candidate/04_human-review-sheet.md,伤,U+4F24,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000780,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/780_obs-evo-cand-000780_evobc-cat-00780_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/780_obs-evo-cand-000780_evobc-cat-00780_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/780_obs-evo-cand-000780_evobc-cat-00780_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/780_obs-evo-cand-000780_evobc-cat-00780_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/780_obs-evo-cand-000780_evobc-cat-00780_evolution-candidate/04_human-review-sheet.md,伦,U+4F26,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000781,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/781_obs-evo-cand-000781_evobc-cat-00781_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/781_obs-evo-cand-000781_evobc-cat-00781_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/781_obs-evo-cand-000781_evobc-cat-00781_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/781_obs-evo-cand-000781_evobc-cat-00781_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/781_obs-evo-cand-000781_evobc-cat-00781_evolution-candidate/04_human-review-sheet.md,伪,U+4F2A,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000782,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/782_obs-evo-cand-000782_evobc-cat-00782_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/782_obs-evo-cand-000782_evobc-cat-00782_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/782_obs-evo-cand-000782_evobc-cat-00782_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/782_obs-evo-cand-000782_evobc-cat-00782_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/782_obs-evo-cand-000782_evobc-cat-00782_evolution-candidate/04_human-review-sheet.md,伯,U+4F2F,4,needs_human_evolution_review,2026-06-20
obs-evo-cand-000783,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/783_obs-evo-cand-000783_evobc-cat-00783_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/783_obs-evo-cand-000783_evobc-cat-00783_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/783_obs-evo-cand-000783_evobc-cat-00783_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/783_obs-evo-cand-000783_evobc-cat-00783_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/783_obs-evo-cand-000783_evobc-cat-00783_evolution-candidate/04_human-review-sheet.md,伴,U+4F34,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000784,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/784_obs-evo-cand-000784_evobc-cat-00784_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/784_obs-evo-cand-000784_evobc-cat-00784_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/784_obs-evo-cand-000784_evobc-cat-00784_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/784_obs-evo-cand-000784_evobc-cat-00784_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/784_obs-evo-cand-000784_evobc-cat-00784_evolution-candidate/04_human-review-sheet.md,伶,U+4F36,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000785,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/785_obs-evo-cand-000785_evobc-cat-00785_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/785_obs-evo-cand-000785_evobc-cat-00785_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/785_obs-evo-cand-000785_evobc-cat-00785_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/785_obs-evo-cand-000785_evobc-cat-00785_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/785_obs-evo-cand-000785_evobc-cat-00785_evolution-candidate/04_human-review-sheet.md,伸,U+4F38,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-000786,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/786_obs-evo-cand-000786_evobc-cat-00786_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/786_obs-evo-cand-000786_evobc-cat-00786_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/786_obs-evo-cand-000786_evobc-cat-00786_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/786_obs-evo-cand-000786_evobc-cat-00786_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/786_obs-evo-cand-000786_evobc-cat-00786_evolution-candidate/04_human-review-sheet.md,伹,U+4F39,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000787,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/787_obs-evo-cand-000787_evobc-cat-00787_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/787_obs-evo-cand-000787_evobc-cat-00787_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/787_obs-evo-cand-000787_evobc-cat-00787_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/787_obs-evo-cand-000787_evobc-cat-00787_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/787_obs-evo-cand-000787_evobc-cat-00787_evolution-candidate/04_human-review-sheet.md,伺,U+4F3A,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000788,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/788_obs-evo-cand-000788_evobc-cat-00788_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/788_obs-evo-cand-000788_evobc-cat-00788_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/788_obs-evo-cand-000788_evobc-cat-00788_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/788_obs-evo-cand-000788_evobc-cat-00788_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/788_obs-evo-cand-000788_evobc-cat-00788_evolution-candidate/04_human-review-sheet.md,似,U+4F3C,9,needs_human_evolution_review,2026-06-20
obs-evo-cand-000789,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/789_obs-evo-cand-000789_evobc-cat-00789_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/789_obs-evo-cand-000789_evobc-cat-00789_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/789_obs-evo-cand-000789_evobc-cat-00789_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/789_obs-evo-cand-000789_evobc-cat-00789_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/789_obs-evo-cand-000789_evobc-cat-00789_evolution-candidate/04_human-review-sheet.md,伽,U+4F3D,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000790,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/790_obs-evo-cand-000790_evobc-cat-00790_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/790_obs-evo-cand-000790_evobc-cat-00790_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/790_obs-evo-cand-000790_evobc-cat-00790_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/790_obs-evo-cand-000790_evobc-cat-00790_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/790_obs-evo-cand-000790_evobc-cat-00790_evolution-candidate/04_human-review-sheet.md,伾,U+4F3E,29,needs_human_evolution_review,2026-06-20
obs-evo-cand-000791,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/791_obs-evo-cand-000791_evobc-cat-00791_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/791_obs-evo-cand-000791_evobc-cat-00791_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/791_obs-evo-cand-000791_evobc-cat-00791_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/791_obs-evo-cand-000791_evobc-cat-00791_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/791_obs-evo-cand-000791_evobc-cat-00791_evolution-candidate/04_human-review-sheet.md,佀,U+4F40,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000792,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/792_obs-evo-cand-000792_evobc-cat-00792_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/792_obs-evo-cand-000792_evobc-cat-00792_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/792_obs-evo-cand-000792_evobc-cat-00792_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/792_obs-evo-cand-000792_evobc-cat-00792_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/792_obs-evo-cand-000792_evobc-cat-00792_evolution-candidate/04_human-review-sheet.md,佁,U+4F41,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000793,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/793_obs-evo-cand-000793_evobc-cat-00793_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/793_obs-evo-cand-000793_evobc-cat-00793_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/793_obs-evo-cand-000793_evobc-cat-00793_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/793_obs-evo-cand-000793_evobc-cat-00793_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/793_obs-evo-cand-000793_evobc-cat-00793_evolution-candidate/04_human-review-sheet.md,佂,U+4F42,2,needs_human_evolution_review,2026-06-20
obs-evo-cand-000794,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/794_obs-evo-cand-000794_evobc-cat-00794_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/794_obs-evo-cand-000794_evobc-cat-00794_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/794_obs-evo-cand-000794_evobc-cat-00794_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/794_obs-evo-cand-000794_evobc-cat-00794_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/794_obs-evo-cand-000794_evobc-cat-00794_evolution-candidate/04_human-review-sheet.md,佃,U+4F43,21,needs_human_evolution_review,2026-06-20
obs-evo-cand-000795,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/795_obs-evo-cand-000795_evobc-cat-00795_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/795_obs-evo-cand-000795_evobc-cat-00795_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/795_obs-evo-cand-000795_evobc-cat-00795_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/795_obs-evo-cand-000795_evobc-cat-00795_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/795_obs-evo-cand-000795_evobc-cat-00795_evolution-candidate/04_human-review-sheet.md,但,U+4F46,9,needs_human_evolution_review,2026-06-20
obs-evo-cand-000796,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/796_obs-evo-cand-000796_evobc-cat-00796_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/796_obs-evo-cand-000796_evobc-cat-00796_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/796_obs-evo-cand-000796_evobc-cat-00796_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/796_obs-evo-cand-000796_evobc-cat-00796_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/796_obs-evo-cand-000796_evobc-cat-00796_evolution-candidate/04_human-review-sheet.md,佊,U+4F4A,1,needs_human_evolution_review,2026-06-20
obs-evo-cand-000797,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/797_obs-evo-cand-000797_evobc-cat-00797_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/797_obs-evo-cand-000797_evobc-cat-00797_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/797_obs-evo-cand-000797_evobc-cat-00797_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/797_obs-evo-cand-000797_evobc-cat-00797_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/797_obs-evo-cand-000797_evobc-cat-00797_evolution-candidate/04_human-review-sheet.md,佋,U+4F4B,5,needs_human_evolution_review,2026-06-20
obs-evo-cand-000798,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/798_obs-evo-cand-000798_evobc-cat-00798_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/798_obs-evo-cand-000798_evobc-cat-00798_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/798_obs-evo-cand-000798_evobc-cat-00798_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/798_obs-evo-cand-000798_evobc-cat-00798_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/798_obs-evo-cand-000798_evobc-cat-00798_evolution-candidate/04_human-review-sheet.md,位,U+4F4D,18,needs_human_evolution_review,2026-06-20
obs-evo-cand-000799,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/799_obs-evo-cand-000799_evobc-cat-00799_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/799_obs-evo-cand-000799_evobc-cat-00799_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/799_obs-evo-cand-000799_evobc-cat-00799_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/799_obs-evo-cand-000799_evobc-cat-00799_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/799_obs-evo-cand-000799_evobc-cat-00799_evolution-candidate/04_human-review-sheet.md,低,U+4F4E,3,needs_human_evolution_review,2026-06-20
obs-evo-cand-000800,evolution_correspondence_candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/800_obs-evo-cand-000800_evobc-cat-00800_evolution-candidate,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/800_obs-evo-cand-000800_evobc-cat-00800_evolution-candidate/01_candidate-evolution-packet.json,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/800_obs-evo-cand-000800_evobc-cat-00800_evolution-candidate/02_evolution-source-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/800_obs-evo-cand-000800_evobc-cat-00800_evolution-candidate/03_era-source-code-index.csv,corpus/004_bronze-seal-modern-correspondences/008_000701-000800_obs-evo-cand-bucket_evolution-candidates/800_obs-evo-cand-000800_evobc-cat-00800_evolution-candidate/04_human-review-sheet.md,住,U+4F4F,1,needs_human_evolution_review,2026-06-20
